SCLK,SCLK_REL,ROVER_X [METERS],ROVER_Y [METERS],ROVER_Z [METERS],QUAT_X,QUAT_Y,QUAT_Z,QUAT_C,LF_DRIVE,LM_DRIVE,LR_DRIVE,RF_DRIVE,RM_DRIVE,RR_DRIVE,LF_STEER [RADIANS],LR_STEER [RADIANS],RF_STEER [RADIANS],RR_STEER [RADIANS],SLIP,LM_DRIVE_ANG_VEL,RM_DRIVE_ANG_VEL,LEFT_DIFFERENTIAL,RIGHT_DIFFERENTIAL
808084883.097475,17.764665007591248,-0.064491,0.135802,-0.038546,-0.059367,0.162744,0.751719,0.636324,-0.5831792078593026,-0.2932620404818067,-0.5466546351392481,-1.2649529131931558,-1.2211988272028975,-1.2434132146890988,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.0372132506395929,-0.1637385778477893,-0.0161349531263113,0.0038957365322858
808084883.222313,17.889503002166748,-0.065442,0.138083,-0.039194,-0.059967,0.163067,0.75115,0.636857,-0.592669055221279,-0.2979360616014617,-0.5555771160347831,-1.2859327481351102,-1.2417034644629439,-1.2642724576271576,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03744069372107856,-0.16424997317339485,-0.0161349531263113,0.0038957365322858
808084883.34733,18.014519929885864,-0.066395,0.140381,-0.039851,-0.060052,0.162994,0.750341,0.637821,-0.6021653946257288,-0.30258830364820705,-0.5644342282797652,-1.3069355739223738,-1.2622089732030872,-1.285197017811356,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.0372128969382279,-0.16402185779364553,-0.0161349531263113,0.0038957365322858
808084883.472363,18.13955295085907,-0.067339,0.142676,-0.040509,-0.059811,0.162738,0.749999,0.63831,-0.6116416114849699,-0.30725546284986643,-0.5732569629882391,-1.3279196589166986,-1.2827456375421207,-1.3061172797422387,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03732741291326196,-0.1642499251732423,-0.0161349531263113,0.0038957365322858
808084883.597237,18.264426946640015,-0.068278,0.144972,-0.041164,-0.060049,0.162786,0.749493,0.63887,-0.6211556644842631,-0.31182428185701383,-0.5820754749957473,-1.3489199051495007,-1.3032206303844305,-1.3269754019797801,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03658743342498676,-0.16396522521972656,-0.0161349531263113,0.0038957365322858
808084883.722341,18.389530897140503,-0.069211,0.147261,-0.041819,-0.060151,0.162679,0.748878,0.639608,-0.6305945812380287,-0.3164656382091095,-0.5909317296301992,-1.3698235015455111,-1.3237262638164111,-1.3478720141223448,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03709999830962617,-0.16390876027452553,-0.0161349531263113,0.0038957365322858
808084883.847319,18.514508962631226,-0.070136,0.149551,-0.042474,-0.060535,0.162769,0.748381,0.640131,-0.6400880199012704,-0.3210738226956948,-0.5997079766758588,-1.3907487131480138,-1.344182826743463,-1.3687474997681193,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03687194603702168,-0.16368122555529888,-0.0161349531263113,0.0038957365322858
808084883.972365,18.639554977416992,-0.071057,0.151841,-0.043132,-0.06098,0.162924,0.747859,0.640659,-0.6495581294716999,-0.32572716241304533,-0.6085031196263913,-1.4117279065962975,-1.3646860445306856,-1.3896343550118218,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03721301894604812,-0.1639653836417698,-0.0161349531263113,0.0038957365322858
808084884.097342,18.76453197002411,-0.071972,0.154129,-0.043793,-0.061249,0.162997,0.747368,0.641188,-0.6590514290334113,-0.3304064105546445,-0.6173574360274188,-1.4327310812711858,-1.3851850890230253,-1.4105026767085747,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037440876468431604,-0.16402254578793837,-0.0161349531263113,0.003766402762560335
808084884.222316,18.889505982398987,-0.072887,0.156428,-0.044459,-0.061299,0.162886,0.746907,0.641748,-0.6685090175315054,-0.33504998788203005,-0.6261759670869651,-1.453733675465628,-1.4057119942353895,-1.4313489678334008,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037156343460082564,-0.1642493893113614,-0.0161349531263113,0.0031165922991931
808084884.347161,19.01435101032257,-0.073796,0.158728,-0.045124,-0.061486,0.162893,0.74642,0.642294,-0.6779638574962519,-0.33968176497182867,-0.6349784337355686,-1.4747216951504925,-1.4261823368024125,-1.452237833446361,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.0371002126943627,-0.16396602177503286,-0.015945313889375246,0.0031165922991931
808084884.472287,19.139477014541626,-0.074698,0.161019,-0.045789,-0.061915,0.163125,0.745874,0.642829,-0.687475608476916,-0.34429540988870144,-0.6437791804269182,-1.495785467219207,-1.4466986502650343,-1.47313098412792,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03687199112341006,-0.16396522521972656,-0.0149824600666761,0.0029876011139919486
808084884.597307,19.26449692249298,-0.075597,0.163315,-0.046459,-0.062212,0.163271,0.745395,0.643319,-0.6969792844199674,-0.3489406925278899,-0.6526365118147623,-1.5167957744106388,-1.4671975676292277,-1.4939638419386938,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037156343460082564,-0.16396522521972656,-0.0149824600666761,0.0023374482989311
808084884.72234,19.389529943466187,-0.076491,0.165609,-0.04713,-0.062229,0.163186,0.744914,0.643895,-0.7064768437745101,-0.3535793937894595,-0.6614521729781018,-1.537808384804066,-1.4876986548591733,-1.5147704129336717,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03709980951802876,-0.1639653834672918,-0.0149824600666761,0.0023374482989311
808084884.847313,19.514503002166748,-0.077378,0.167899,-0.047801,-0.06243,0.163277,0.744444,0.644396,-0.7159414244727031,-0.3581874167726653,-0.6702421573481274,-1.5588038438975218,-1.508182935507989,-1.5356024143122795,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03687213093060896,-0.16390957268555395,-0.0149824600666761,0.0023374482989311
808084884.972368,19.63955795764923,-0.078263,0.170195,-0.048474,-0.062793,0.163501,0.743969,0.644853,-0.725440691407357,-0.3628410847571786,-0.6791090758833889,-1.5797845180400145,-1.528652096222686,-1.5564552597261354,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037212983416439985,-0.16368132422840434,-0.01491861102500631,0.002272700460332432
808084885.097342,19.76453197002411,-0.079143,0.17249,-0.049151,-0.062863,0.163511,0.743504,0.64538,-0.7349053541524881,-0.3675202012453837,-0.6879631411691207,-1.6007941964003296,-1.5491505724494345,-1.5773301677634208,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037440715867947234,-0.16402191013328765,-0.0145982960239052,0.001883209549676992
808084885.222321,19.889510989189148,-0.080019,0.174786,-0.049828,-0.062954,0.163533,0.742958,0.645994,-0.7443988646206208,-0.3721569223682195,-0.6967820653509307,-1.62182624724619,-1.5696713012812324,-1.59819875549465,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03709999609384723,-0.16419338996971622,-0.0145982960239052,0.0015583044150844
808084885.347325,20.014514923095703,-0.08089,0.177084,-0.050507,-0.062941,0.163566,0.742598,0.6464,-0.7538657760229057,-0.3767660661861214,-0.7056027077629778,-1.6427983496497518,-1.5901390778308269,-1.619036002968869,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.036871990135505586,-0.16373705938642538,-0.0145982960239052,0.0015583044150844
808084885.472356,20.139545917510986,-0.081756,0.179378,-0.051184,-0.06302,0.163592,0.742157,0.646892,-0.7633631758862407,-0.3814117856171321,-0.714432378476431,-1.6638105200295286,-1.6106754313956344,-1.639884830334836,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715654228566904,-0.16425010183152852,-0.0145982960239052,0.0015583044150844
808084885.597322,20.264511942863464,-0.082621,0.181679,-0.051865,-0.063188,0.163657,0.741634,0.647459,-0.7728272273739094,-0.3860550661759703,-0.7232858842705809,-1.6847977365362112,-1.6311726708297556,-1.6607583048778451,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715634346008345,-0.164022496324956,-0.0145982960239052,0.0015583044150844
808084885.72234,20.389529943466187,-0.083479,0.183975,-0.052545,-0.06311,0.163544,0.741184,0.64801,-0.7823307682026552,-0.39070028289160064,-0.7321075689959571,-1.7057367030687374,-1.6516997119739472,-1.6816404610129894,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037156383026727066,-0.16419268461524741,-0.0145982960239052,0.0015583044150844
808084885.847314,20.514503955841064,-0.084332,0.186273,-0.053226,-0.06322,0.163585,0.740674,0.648572,-0.7918239004656584,-0.39534388507476587,-0.7409261398854028,-1.7267322226846318,-1.672155610006257,-1.7025152894152598,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715654234766875,-0.1636812137466569,-0.0145982960239052,0.0015583044150844
808084885.972367,20.639557003974915,-0.085182,0.188575,-0.053907,-0.063282,0.16359,0.740178,0.64913,-0.801294542984806,-0.39998332125287556,-0.7497502479568539,-1.7477125964232985,-1.6926670538960025,-1.7234033990994249,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037099744847033926,-0.1640219426542184,-0.0145982960239052,0.0015583044150844
808084886.097342,20.76453197002411,-0.086025,0.190872,-0.054589,-0.06322,0.163571,0.739762,0.649615,-0.8107876884938605,-0.40459849857273866,-0.7585688861273638,-1.768708366168994,-1.71319418658868,-1.7442783670355766,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.036928814351879224,-0.16424995614399532,-0.0145982960239052,0.0015583044150844
808084886.222316,20.889505982398987,-0.086863,0.193169,-0.05527,-0.063268,0.163746,0.739324,0.650065,-0.8202452769919546,-0.4092705535872483,-0.7673874171869102,-1.7896825225052453,-1.7336926539428532,-1.7651461201712664,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037384212331241375,-0.16402183913792492,-0.0145982960239052,0.001687476142043543
808084886.347333,21.014522910118103,-0.087701,0.195473,-0.055956,-0.063241,0.163705,0.738824,0.650646,-0.8297061131705732,-0.4138801785026089,-0.7762090163163293,-1.8107279305340853,-1.7542196230413083,-1.7859925948880573,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03687200605119131,-0.1641935174136928,-0.014662037353565012,0.0023374482989311
808084886.472348,21.139537930488586,-0.088532,0.197774,-0.056639,-0.062921,0.163601,0.738571,0.65099,-0.8391668050078351,-0.41852530439462043,-0.7850304410317221,-1.8317304296333532,-1.7746751761819723,-1.8068671868431923,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715654229584306,-0.16362476348876953,-0.0149824600666761,0.0023374482989311
808084886.597314,21.264503955841064,-0.089358,0.200074,-0.05732,-0.063009,0.163764,0.738257,0.651297,-0.8486237890764983,-0.42316858495345855,-0.7938555229069948,-1.852703245043699,-1.795122712524403,-1.827698115236899,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715634346008301,-0.16362476348876775,-0.015046143298308178,0.0023374482989311
808084886.722471,21.389660954475403,-0.090184,0.202374,-0.058002,-0.06291,0.163761,0.737847,0.651772,-0.8581023435463067,-0.4278189663589273,-0.8027154402411725,-1.8738077747470925,-1.8156086050921658,-1.848560877489035,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715638323235454,-0.16368155829315595,-0.015430790468300795,0.0025977237593552776
808084886.847316,21.514505982398987,-0.091003,0.204671,-0.058684,-0.063023,0.163841,0.737433,0.652209,-0.8675786046715075,-0.43245777592028384,-0.8114893706933799,-1.8949450314885325,-1.8360717927080261,-1.869364561222028,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715654230295734,-0.16390871111331362,-0.015878167072003117,0.0038957365322858
808084886.972366,21.63955593109131,-0.091824,0.206983,-0.059371,-0.062732,0.163825,0.737344,0.652342,-0.8770205427528026,-0.43709709234727256,-0.8203203822927208,-1.915853781169517,-1.8565401334979015,-1.8901880422021122,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03709970676120387,-0.16368132097548108,-0.0165191181004047,0.0038957365322858
808084887.097339,21.76452898979187,-0.092638,0.209276,-0.060051,-0.06305,0.163972,0.736774,0.652918,-0.8865490791905017,-0.4417051042811977,-0.8291673077430346,-1.936849231390397,-1.8770243058758067,-1.9110912128132893,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.036872042517307954,-0.16390870633154464,-0.0165191181004047,0.0038957365322858
808084887.222501,21.88969099521637,-0.09345,0.211581,-0.060736,-0.063473,0.16406,0.736088,0.653628,-0.8960208943335601,-0.44635569159891014,-0.8379707283311291,-1.9578621616456076,-1.8975039094111708,-1.9319548096609653,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715654205075668,-0.1636247634887713,-0.0165191181004047,0.0038957365322858
808084887.347327,22.014516949653625,-0.094255,0.213883,-0.061425,-0.063444,0.163948,0.735964,0.653799,-0.9054672783338447,-0.45099376763471355,-0.8468143008635707,-1.9789108516069973,-1.9179285266832269,-1.9527553102379898,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03715634346008345,-0.1636247634887713,-0.0165191181004047,0.0038957365322858
808084887.472359,22.139548897743225,-0.095057,0.216186,-0.062111,-0.063548,0.164011,0.735426,0.654378,-0.9149292512006468,-0.45564658261082513,-0.8556440398861014,-1.999916211579148,-1.9384009898503791,-1.9735686996764341,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.0372130087325946,-0.16373785644354982,-0.01658293914343286,0.003960456154347358
808084887.597311,22.264500975608826,-0.095856,0.218488,-0.062801,-0.063369,0.163835,0.735127,0.654776,-0.924399297253558,-0.4603178434061305,-0.864489496804822,-2.020879691840946,-1.9589313465985467,-1.9944327907255683,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03738441869153894,-0.16430584507966503,-0.016903281211853,0.0042853085324168
808084887.722346,22.389535903930664,-0.096654,0.220799,-0.06349,-0.063715,0.164041,0.734522,0.655369,-0.933939628798953,-0.4649281354541585,-0.8732838979532858,-2.0418853779747224,-1.9794683301477107,-2.0152681192594173,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03687203335824012,-0.16424997258607654,-0.017030844048509384,0.0042853085324168
808084887.847313,22.514503002166748,-0.097442,0.223098,-0.064179,-0.063835,0.16396,0.734018,0.655942,-0.9434393001631632,-0.469571480731787,-0.8821375226913801,-2.0628585517479223,-1.99996568256654,-2.0360777835555837,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037156542347301945,-0.16402199225356304,-0.0176716111600399,0.004349885078831463
808084887.972224,22.639413952827454,-0.098227,0.225407,-0.064871,-0.064013,0.163988,0.733592,0.656394,-0.9529276693253904,-0.47420568090603865,-0.8909516038934271,-2.0838790073621567,-2.0204824368474874,-2.056977741244737,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037100031260185344,-0.16425104582445235,-0.01773501778362884,0.004803478488525936
808084888.097197,22.764387011528015,-0.099008,0.227711,-0.065563,-0.064056,0.163895,0.732935,0.657147,-0.9623922104779011,-0.47882066922534244,-0.8997701075442137,-2.1048388729791445,-2.040973672563723,-2.0778382414064254,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.036927865631915247,-0.16396522521972656,-0.01811909965146437,0.0054540247656404
808084888.222348,22.889537930488586,-0.099783,0.230016,-0.066256,-0.063993,0.163808,0.732551,0.657602,-0.9719058455150389,-0.48349936086117395,-0.9086011216500083,-2.12582152185405,-2.061501157353632,-2.0986643479454865,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03738439697199131,-0.16402184626687588,-0.0184399392455816,0.0054540247656404
808084888.347363,23.01455295085907,-0.100552,0.23232,-0.066947,-0.06421,0.163881,0.732044,0.658127,-0.981409110086588,-0.48811600225411667,-0.9174225960803142,-2.1467671761492966,-2.082034864074103,-2.1195034434526865,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03692869368225708,-0.16424991700692507,-0.0184399392455816,0.0055187569808578165
808084888.472388,23.139577984809875,-0.101319,0.234628,-0.067642,-0.064447,0.163852,0.731523,0.65869,-0.9909131855720261,-0.49278992630024726,-0.9262447671860626,-2.167820930942071,-2.1025417217751965,-2.140344208150964,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037383905434248244,-0.16402201265678,-0.01850384999190876,0.0058435965329408
808084888.597346,23.264535903930664,-0.10208,0.236938,-0.068338,-0.064505,0.163738,0.731061,0.659226,-1.0004121492680156,-0.49739740311972014,-0.9350621626741713,-2.1886300782321086,-2.122882106698398,-2.16110304920403,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.03687222748179036,-0.16277787807541538,-0.01895166674708364,0.0059082756974539455
808084888.722376,23.38956594467163,-0.102835,0.239243,-0.069033,-0.064591,0.163672,0.730588,0.659758,-1.0097181920402818,-0.5020430672114458,-0.9438917729116838,-2.207498842811219,-2.141495185496069,-2.1808525231590465,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.037156383091567234,-0.14886885333608138,-0.0195924323052167,0.0062331687659025
808084888.847355,23.51454496383667,-0.103563,0.241477,-0.069707,-0.064728,0.163675,0.730112,0.66027,-1.0171836894062378,-0.5066090048219962,-0.9526966479342035,-2.221568080982479,-2.15532282062577,-2.196384326623729,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.0365336329333885,-0.11063965153575898,-0.0195924323052167,0.0062331687659025
808084888.972385,23.639575004577637,-0.104178,0.243376,-0.070281,-0.064767,0.163628,0.72974,0.66069,-1.019834596357555,-0.510190470213729,-0.9605475007531937,-2.2303072951290237,-2.1638632085016525,-2.206664993398363,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.028644839036345893,-0.06830668713910296,-0.0195924323052167,0.0062331687659025
808084889.097387,23.76457691192627,-0.1046,0.244688,-0.070677,-0.064837,0.163679,0.729592,0.660833,-1.0195078923369467,-0.5106310618190832,-0.9642844762348091,-2.2338382802390697,-2.1670818068794238,-2.211666291341544,0.949960231781006,-0.9033016562461852,0.3792767524719238,-0.3467648923397064,0.0,-0.003524679060499758,-0.025748394132855432,-0.0195924323052167,0.0062331687659025
